fecha;pais_orig_cod;pais_orig;mun_dest_cod;mun_dest;turistas;prov_dest_cod;prov_dest
1/4/24;115;Italia;26011;Alfaro;66;26;Rioja, La
1/4/24;121;Países Bajos;26011;Alfaro;78;26;Rioja, La
1/4/24;122;Polonia;26011;Alfaro;79;26;Rioja, La
1/4/24;123;Portugal;26011;Alfaro;40;26;Rioja, La
1/4/24;126;Alemania;26011;Alfaro;143;26;Rioja, La
1/4/24;131;Suecia;26011;Alfaro;54;26;Rioja, La
1/4/24;228;Marruecos;26011;Alfaro;39;26;Rioja, La
1/4/24;0;Total;26012;Almarza de Cameros;85;26;Rioja, La
1/4/24;10;Total Europa;26012;Almarza de Cameros;77;26;Rioja, La
1/4/24;11;Total Unión Europea;26012;Almarza de Cameros;70;26;Rioja, La
1/4/24;0;Total;26014;Anguiano;110;26;Rioja, La
1/4/24;10;Total Europa;26014;Anguiano;98;26;Rioja, La
1/4/24;11;Total Unión Europea;26014;Anguiano;95;26;Rioja, La
1/4/24;121;Países Bajos;26014;Anguiano;34;26;Rioja, La
1/4/24;0;Total;26017;Arnedillo;94;26;Rioja, La
1/4/24;10;Total Europa;26017;Arnedillo;89;26;Rioja, La
1/4/24;11;Total Unión Europea;26017;Arnedillo;82;26;Rioja, La
1/4/24;110;Francia;26017;Arnedillo;42;26;Rioja, La
1/4/24;0;Total;26018;Arnedo;321;26;Rioja, La
1/4/24;10;Total Europa;26018;Arnedo;266;26;Rioja, La
1/4/24;11;Total Unión Europea;26018;Arnedo;241;26;Rioja, La
1/4/24;102;Austria;26018;Arnedo;33;26;Rioja, La
1/4/24;110;Francia;26018;Arnedo;76;26;Rioja, La
1/4/24;121;Países Bajos;26018;Arnedo;43;26;Rioja, La
1/4/24;126;Alemania;26018;Arnedo;42;26;Rioja, La
1/4/24;0;Total;26019;Arrúbal;86;26;Rioja, La
1/4/24;10;Total Europa;26019;Arrúbal;86;26;Rioja, La
1/4/24;11;Total Unión Europea;26019;Arrúbal;81;26;Rioja, La
1/4/24;0;Total;26020;Ausejo;99;26;Rioja, La
1/4/24;10;Total Europa;26020;Ausejo;78;26;Rioja, La
1/4/24;11;Total Unión Europea;26020;Ausejo;75;26;Rioja, La
1/4/24;0;Total;26021;Autol;154;26;Rioja, La
1/4/24;10;Total Europa;26021;Autol;132;26;Rioja, La
1/4/24;11;Total Unión Europea;26021;Autol;125;26;Rioja, La
1/4/24;10;Total Europa;26023;Badarán;33;26;Rioja, La
1/4/24;0;Total;26024;Bañares;117;26;Rioja, La
1/4/24;10;Total Europa;26024;Bañares;102;26;Rioja, La
1/4/24;11;Total Unión Europea;26024;Bañares;99;26;Rioja, La
1/4/24;0;Total;26034;Briones;127;26;Rioja, La
1/4/24;10;Total Europa;26034;Briones;114;26;Rioja, La
1/4/24;11;Total Unión Europea;26034;Briones;100;26;Rioja, La
1/4/24;0;Total;26036;Calahorra;909;26;Rioja, La
1/4/24;10;Total Europa;26036;Calahorra;736;26;Rioja, La
1/4/24;11;Total Unión Europea;26036;Calahorra;659;26;Rioja, La
1/4/24;20;Total África;26036;Calahorra;82;26;Rioja, La
1/4/24;30;Total América;26036;Calahorra;85;26;Rioja, La
1/4/24;33;Total Sudamérica;26036;Calahorra;63;26;Rioja, La
1/4/24;110;Francia;26036;Calahorra;182;26;Rioja, La
1/4/24;115;Italia;26036;Calahorra;61;26;Rioja, La
1/4/24;121;Países Bajos;26036;Calahorra;116;26;Rioja, La
1/4/24;123;Portugal;26036;Calahorra;32;26;Rioja, La
1/4/24;125;Reino Unido;26036;Calahorra;54;26;Rioja, La
1/4/24;126;Alemania;26036;Calahorra;71;26;Rioja, La
1/4/24;343;Colombia;26036;Calahorra;40;26;Rioja, La
1/4/24;0;Total;26037;Camprovín;33;26;Rioja, La
1/4/24;10;Total Europa;26037;Camprovín;33;26;Rioja, La
1/4/24;11;Total Unión Europea;26037;Camprovín;33;26;Rioja, La
1/4/24;0;Total;26046;Cenicero;94;26;Rioja, La
1/4/24;10;Total Europa;26046;Cenicero;81;26;Rioja, La
1/4/24;11;Total Unión Europea;26046;Cenicero;75;26;Rioja, La
1/4/24;0;Total;26047;Cervera del Río Alhama;207;26;Rioja, La
1/4/24;10;Total Europa;26047;Cervera del Río Alhama;187;26;Rioja, La
1/4/24;11;Total Unión Europea;26047;Cervera del Río Alhama;178;26;Rioja, La
1/4/24;110;Francia;26047;Cervera del Río Alhama;60;26;Rioja, La
1/4/24;0;Total;26049;Cihuri;70;26;Rioja, La
1/4/24;10;Total Europa;26049;Cihuri;57;26;Rioja, La
1/4/24;11;Total Unión Europea;26049;Cihuri;49;26;Rioja, La
1/4/24;0;Total;26051;Clavijo;37;26;Rioja, La
1/4/24;0;Total;26054;Cornago;37;26;Rioja, La
1/4/24;10;Total Europa;26054;Cornago;34;26;Rioja, La
1/4/24;11;Total Unión Europea;26054;Cornago;34;26;Rioja, La
1/4/24;0;Total;26056;Cuzcurrita de Río Tirón;77;26;Rioja, La
1/4/24;10;Total Europa;26056;Cuzcurrita de Río Tirón;64;26;Rioja, La
1/4/24;11;Total Unión Europea;26056;Cuzcurrita de Río Tirón;59;26;Rioja, La
1/4/24;0;Total;26058;Enciso;34;26;Rioja, La
1/4/24;10;Total Europa;26058;Enciso;33;26;Rioja, La
1/4/24;11;Total Unión Europea;26058;Enciso;32;26;Rioja, La
1/4/24;0;Total;26059;Entrena;45;26;Rioja, La
1/4/24;10;Total Europa;26059;Entrena;37;26;Rioja, La
1/4/24;11;Total Unión Europea;26059;Entrena;30;26;Rioja, La
1/4/24;0;Total;26061;Ezcaray;231;26;Rioja, La
1/4/24;10;Total Europa;26061;Ezcaray;215;26;Rioja, La
1/4/24;11;Total Unión Europea;26061;Ezcaray;197;26;Rioja, La
1/4/24;110;Francia;26061;Ezcaray;32;26;Rioja, La
1/4/24;121;Países Bajos;26061;Ezcaray;110;26;Rioja, La
1/4/24;0;Total;26062;Foncea;46;26;Rioja, La
1/4/24;10;Total Europa;26062;Foncea;46;26;Rioja, La
1/4/24;11;Total Unión Europea;26062;Foncea;40;26;Rioja, La
1/4/24;0;Total;26064;Fuenmayor;139;26;Rioja, La
1/4/24;10;Total Europa;26064;Fuenmayor;112;26;Rioja, La
1/4/24;11;Total Unión Europea;26064;Fuenmayor;106;26;Rioja, La
1/4/24;110;Francia;26064;Fuenmayor;34;26;Rioja, La
1/4/24;0;Total;26069;Grañón;59;26;Rioja, La
1/4/24;10;Total Europa;26069;Grañón;55;26;Rioja, La
1/4/24;11;Total Unión Europea;26069;Grañón;47;26;Rioja, La
1/4/24;0;Total;26071;Haro;634;26;Rioja, La
1/4/24;10;Total Europa;26071;Haro;536;26;Rioja, La
1/4/24;11;Total Unión Europea;26071;Haro;405;26;Rioja, La
1/4/24;30;Total América;26071;Haro;78;26;Rioja, La
1/4/24;31;Total América del Norte;26071;Haro;53;26;Rioja, La
1/4/24;102;Austria;26071;Haro;45;26;Rioja, La
1/4/24;110;Francia;26071;Haro;96;26;Rioja, La
1/4/24;121;Países Bajos;26071;Haro;71;26;Rioja, La
1/4/24;125;Reino Unido;26071;Haro;106;26;Rioja, La
1/4/24;126;Alemania;26071;Haro;64;26;Rioja, La
1/4/24;302;EE.UU.;26071;Haro;48;26;Rioja, La
1/4/24;0;Total;26079;Huércanos;108;26;Rioja, La
1/4/24;10;Total Europa;26079;Huércanos;94;26;Rioja, La
1/4/24;11;Total Unión Europea;26079;Huércanos;87;26;Rioja, La
1/4/24;110;Francia;26079;Huércanos;31;26;Rioja, La
1/4/24;0;Total;26084;Lardero;296;26;Rioja, La
1/4/24;10;Total Europa;26084;Lardero;225;26;Rioja, La
1/4/24;11;Total Unión Europea;26084;Lardero;191;26;Rioja, La
1/4/24;30;Total América;26084;Lardero;52;26;Rioja, La
1/4/24;33;Total Sudamérica;26084;Lardero;33;26;Rioja, La
1/4/24;110;Francia;26084;Lardero;62;26;Rioja, La
1/4/24;121;Países Bajos;26084;Lardero;64;26;Rioja, La
1/4/24;0;Total;26087;Leiva;39;26;Rioja, La
1/4/24;10;Total Europa;26087;Leiva;31;26;Rioja, La
1/4/24;0;Total;26089;Logroño;6420;26;Rioja, La
1/4/24;10;Total Europa;26089;Logroño;5454;26;Rioja, La
1/4/24;11;Total Unión Europea;26089;Logroño;4339;26;Rioja, La
1/4/24;20;Total África;26089;Logroño;126;26;Rioja, La
1/4/24;30;Total América;26089;Logroño;667;26;Rioja, La
1/4/24;31;Total América del Norte;26089;Logroño;323;26;Rioja, La
1/4/24;33;Total Sudamérica;26089;Logroño;318;26;Rioja, La
1/4/24;40;Total Asia;26089;Logroño;146;26;Rioja, La
1/4/24;102;Austria;26089;Logroño;295;26;Rioja, La
1/4/24;103;Bélgica;26089;Logroño;99;26;Rioja, La
1/4/24;107;Dinamarca;26089;Logroño;67;26;Rioja, La
1/4/24;110;Francia;26089;Logroño;1317;26;Rioja, La
1/4/24;113;Irlanda;26089;Logroño;154;26;Rioja, La
1/4/24;115;Italia;26089;Logroño;194;26;Rioja, La
1/4/24;117;Luxemburgo;26089;Logroño;102;26;Rioja, La
1/4/24;121;Países Bajos;26089;Logroño;861;26;Rioja, La
1/4/24;122;Polonia;26089;Logroño;137;26;Rioja, La
1/4/24;123;Portugal;26089;Logroño;163;26;Rioja, La
1/4/24;124;Andorra;26089;Logroño;53;26;Rioja, La
1/4/24;125;Reino Unido;26089;Logroño;905;26;Rioja, La
1/4/24;126;Alemania;26089;Logroño;635;26;Rioja, La
1/4/24;128;Rumania;26089;Logroño;103;26;Rioja, La
1/4/24;131;Suecia;26089;Logroño;118;26;Rioja, La
1/4/24;132;Suiza;26089;Logroño;106;26;Rioja, La
1/4/24;228;Marruecos;26089;Logroño;72;26;Rioja, La
1/4/24;302;EE.UU.;26089;Logroño;251;26;Rioja, La
1/4/24;343;Colombia;26089;Logroño;169;26;Rioja, La
1/4/24;351;Venezuela;26089;Logroño;40;26;Rioja, La
1/4/24;407;China;26089;Logroño;50;26;Rioja, La
1/4/24;426;Pakistan;26089;Logroño;30;26;Rioja, La
1/4/24;0;Total;26091;Lumbreras de Cameros;519;26;Rioja, La
1/4/24;10;Total Europa;26091;Lumbreras de Cameros;498;26;Rioja, La
1/4/24;11;Total Unión Europea;26091;Lumbreras de Cameros;492;26;Rioja, La
1/4/24;110;Francia;26091;Lumbreras de Cameros;89;26;Rioja, La
1/4/24;121;Países Bajos;26091;Lumbreras de Cameros;214;26;Rioja, La
1/4/24;131;Suecia;26091;Lumbreras de Cameros;115;26;Rioja, La
1/4/24;0;Total;26095;Matute;33;26;Rioja, La
1/4/24;0;Total;26096;Medrano;41;26;Rioja, La
1/4/24;10;Total Europa;26096;Medrano;30;26;Rioja, La
1/4/24;11;Total Unión Europea;26096;Medrano;30;26;Rioja, La
1/4/24;0;Total;26099;Murillo de Río Leza;64;26;Rioja, La
1/4/24;10;Total Europa;26099;Murillo de Río Leza;46;26;Rioja, La
1/4/24;11;Total Unión Europea;26099;Murillo de Río Leza;39;26;Rioja, La
1/4/24;0;Total;26102;Nájera;291;26;Rioja, La
1/4/24;10;Total Europa;26102;Nájera;253;26;Rioja, La
1/4/24;11;Total Unión Europea;26102;Nájera;235;26;Rioja, La
1/4/24;110;Francia;26102;Nájera;66;26;Rioja, La
1/4/24;121;Países Bajos;26102;Nájera;61;26;Rioja, La
1/4/24;0;Total;26103;Nalda;89;26;Rioja, La
1/4/24;10;Total Europa;26103;Nalda;67;26;Rioja, La
1/4/24;11;Total Unión Europea;26103;Nalda;67;26;Rioja, La
1/4/24;0;Total;26105;Navarrete;187;26;Rioja, La
1/4/24;10;Total Europa;26105;Navarrete;163;26;Rioja, La
1/4/24;11;Total Unión Europea;26105;Navarrete;140;26;Rioja, La
1/4/24;110;Francia;26105;Navarrete;45;26;Rioja, La
1/4/24;0;Total;26106;Nestares;96;26;Rioja, La
1/4/24;10;Total Europa;26106;Nestares;87;26;Rioja, La
1/4/24;11;Total Unión Europea;26106;Nestares;87;26;Rioja, La
1/4/24;110;Francia;26106;Nestares;35;26;Rioja, La
1/4/24;0;Total;26117;Pradejón;121;26;Rioja, La
1/4/24;10;Total Europa;26117;Pradejón;110;26;Rioja, La
1/4/24;11;Total Unión Europea;26117;Pradejón;103;26;Rioja, La
1/4/24;131;Suecia;26117;Pradejón;34;26;Rioja, La
1/4/24;0;Total;26120;Quel;119;26;Rioja, La
1/4/24;10;Total Europa;26120;Quel;82;26;Rioja, La
1/4/24;11;Total Unión Europea;26120;Quel;75;26;Rioja, La
1/4/24;0;Total;26125;Rincón de Soto;107;26;Rioja, La
1/4/24;10;Total Europa;26125;Rincón de Soto;92;26;Rioja, La
1/4/24;11;Total Unión Europea;26125;Rincón de Soto;89;26;Rioja, La
1/4/24;110;Francia;26125;Rincón de Soto;33;26;Rioja, La
1/4/24;0;Total;26129;San Asensio;78;26;Rioja, La
1/4/24;10;Total Europa;26129;San Asensio;65;26;Rioja, La
1/4/24;11;Total Unión Europea;26129;San Asensio;59;26;Rioja, La
1/4/24;0;Total;26130;San Millán de la Cogolla;43;26;Rioja, La
1/4/24;10;Total Europa;26130;San Millán de la Cogolla;38;26;Rioja, La
1/4/24;11;Total Unión Europea;26130;San Millán de la Cogolla;35;26;Rioja, La
1/4/24;0;Total;26132;San Román de Cameros;34;26;Rioja, La
1/4/24;0;Total;26138;Santo Domingo de la Calzada;209;26;Rioja, La
1/4/24;10;Total Europa;26138;Santo Domingo de la Calzada;176;26;Rioja, La
1/4/24;11;Total Unión Europea;26138;Santo Domingo de la Calzada;161;26;Rioja, La
1/4/24;110;Francia;26138;Santo Domingo de la Calzada;51;26;Rioja, La
1/4/24;121;Países Bajos;26138;Santo Domingo de la Calzada;38;26;Rioja, La
1/4/24;0;Total;26142;San Vicente de la Sonsierra;121;26;Rioja, La
1/4/24;10;Total Europa;26142;San Vicente de la Sonsierra;96;26;Rioja, La
1/4/24;11;Total Unión Europea;26142;San Vicente de la Sonsierra;80;26;Rioja, La
1/4/24;0;Total;26144;Sorzano;45;26;Rioja, La
1/4/24;10;Total Europa;26144;Sorzano;34;26;Rioja, La
1/4/24;11;Total Unión Europea;26144;Sorzano;34;26;Rioja, La
1/4/24;0;Total;26146;Soto en Cameros;37;26;Rioja, La
1/4/24;10;Total Europa;26146;Soto en Cameros;34;26;Rioja, La
1/4/24;11;Total Unión Europea;26146;Soto en Cameros;31;26;Rioja, La
1/4/24;0;Total;26148;Tirgo;41;26;Rioja, La
1/4/24;10;Total Europa;26148;Tirgo;30;26;Rioja, La
1/4/24;0;Total;26151;Torrecilla en Cameros;38;26;Rioja, La
1/4/24;10;Total Europa;26151;Torrecilla en Cameros;34;26;Rioja, La
1/4/24;11;Total Unión Europea;26151;Torrecilla en Cameros;31;26;Rioja, La
1/4/24;0;Total;26155;Treviana;61;26;Rioja, La
1/4/24;10;Total Europa;26155;Treviana;58;26;Rioja, La
1/4/24;11;Total Unión Europea;26155;Treviana;47;26;Rioja, La
1/4/24;0;Total;26157;Tricio;48;26;Rioja, La
1/4/24;0;Total;26163;Ventosa;30;26;Rioja, La
1/4/24;0;Total;26165;Viguera;99;26;Rioja, La
1/4/24;10;Total Europa;26165;Viguera;86;26;Rioja, La
1/4/24;11;Total Unión Europea;26165;Viguera;77;26;Rioja, La
1/4/24;0;Total;26168;Villamediana de Iregua;125;26;Rioja, La
1/4/24;10;Total Europa;26168;Villamediana de Iregua;108;26;Rioja, La
1/4/24;11;Total Unión Europea;26168;Villamediana de Iregua;101;26;Rioja, La
1/4/24;0;Total;26169;Villanueva de Cameros;33;26;Rioja, La
1/4/24;10;Total Europa;26169;Villanueva de Cameros;33;26;Rioja, La
1/4/24;11;Total Unión Europea;26169;Villanueva de Cameros;30;26;Rioja, La
1/4/24;0;Total;26170;Villar de Arnedo, El;63;26;Rioja, La
1/4/24;10;Total Europa;26170;Villar de Arnedo, El;52;26;Rioja, La
1/4/24;11;Total Unión Europea;26170;Villar de Arnedo, El;49;26;Rioja, La
1/4/24;0;Total;26171;Villar de Torre;48;26;Rioja, La
1/4/24;10;Total Europa;26171;Villar de Torre;42;26;Rioja, La
1/4/24;11;Total Unión Europea;26171;Villar de Torre;38;26;Rioja, La
1/4/24;0;Total;26175;Villavelayo;47;26;Rioja, La
1/4/24;10;Total Europa;26175;Villavelayo;44;26;Rioja, La
1/4/24;11;Total Unión Europea;26175;Villavelayo;37;26;Rioja, La
1/4/24;0;Total;26177;Villoslada de Cameros;36;26;Rioja, La
1/4/24;10;Total Europa;26177;Villoslada de Cameros;36;26;Rioja, La
1/4/24;11;Total Unión Europea;26177;Villoslada de Cameros;36;26;Rioja, La
1/5/24;0;Total;26002;Agoncillo;341;26;Rioja, La
1/5/24;10;Total Europa;26002;Agoncillo;316;26;Rioja, La
1/5/24;11;Total Unión Europea;26002;Agoncillo;302;26;Rioja, La
1/5/24;110;Francia;26002;Agoncillo;49;26;Rioja, La
1/5/24;126;Alemania;26002;Agoncillo;44;26;Rioja, La
1/5/24;131;Suecia;26002;Agoncillo;75;26;Rioja, La
1/5/24;142;Lituania;26002;Agoncillo;32;26;Rioja, La
1/5/24;0;Total;26003;Aguilar del Río Alhama;35;26;Rioja, La
1/5/24;10;Total Europa;26003;Aguilar del Río Alhama;31;26;Rioja, La
1/5/24;0;Total;26005;Albelda de Iregua;68;26;Rioja, La
1/5/24;10;Total Europa;26005;Albelda de Iregua;64;26;Rioja, La
1/5/24;11;Total Unión Europea;26005;Albelda de Iregua;61;26;Rioja, La
1/5/24;0;Total;26006;Alberite;41;26;Rioja, La
1/5/24;10;Total Europa;26006;Alberite;37;26;Rioja, La
1/5/24;11;Total Unión Europea;26006;Alberite;34;26;Rioja, La
1/5/24;0;Total;26007;Alcanadre;60;26;Rioja, La
1/5/24;10;Total Europa;26007;Alcanadre;49;26;Rioja, La
1/5/24;11;Total Unión Europea;26007;Alcanadre;46;26;Rioja, La
1/5/24;0;Total;26008;Aldeanueva de Ebro;70;26;Rioja, La
1/5/24;10;Total Europa;26008;Aldeanueva de Ebro;55;26;Rioja, La
1/5/24;11;Total Unión Europea;26008;Aldeanueva de Ebro;51;26;Rioja, La
1/5/24;0;Total;26009;Alesanco;71;26;Rioja, La
1/5/24;10;Total Europa;26009;Alesanco;53;26;Rioja, La
1/5/24;11;Total Unión Europea;26009;Alesanco;45;26;Rioja, La
1/5/24;0;Total;26011;Alfaro;1225;26;Rioja, La
1/5/24;10;Total Europa;26011;Alfaro;1107;26;Rioja, La
1/5/24;11;Total Unión Europea;26011;Alfaro;1047;26;Rioja, La
1/5/24;20;Total África;26011;Alfaro;60;26;Rioja, La
1/5/24;30;Total América;26011;Alfaro;52;26;Rioja, La
1/5/24;31;Total América del Norte;26011;Alfaro;38;26;Rioja, La
1/5/24;103;Bélgica;26011;Alfaro;73;26;Rioja, La
1/5/24;110;Francia;26011;Alfaro;412;26;Rioja, La
1/5/24;115;Italia;26011;Alfaro;82;26;Rioja, La
1/5/24;121;Países Bajos;26011;Alfaro;98;26;Rioja, La
1/5/24;125;Reino Unido;26011;Alfaro;31;26;Rioja, La
1/5/24;126;Alemania;26011;Alfaro;108;26;Rioja, La
1/5/24;131;Suecia;26011;Alfaro;59;26;Rioja, La
1/5/24;142;Lituania;26011;Alfaro;36;26;Rioja, La
1/5/24;228;Marruecos;26011;Alfaro;55;26;Rioja, La
1/5/24;302;EE.UU.;26011;Alfaro;35;26;Rioja, La
1/5/24;0;Total;26012;Almarza de Cameros;99;26;Rioja, La
1/5/24;10;Total Europa;26012;Almarza de Cameros;88;26;Rioja, La
1/5/24;11;Total Unión Europea;26012;Almarza de Cameros;88;26;Rioja, La
1/5/24;121;Países Bajos;26012;Almarza de Cameros;35;26;Rioja, La
1/5/24;0;Total;26014;Anguiano;129;26;Rioja, La
1/5/24;10;Total Europa;26014;Anguiano;118;26;Rioja, La
1/5/24;11;Total Unión Europea;26014;Anguiano;113;26;Rioja, La
1/5/24;110;Francia;26014;Anguiano;31;26;Rioja, La
1/5/24;121;Países Bajos;26014;Anguiano;50;26;Rioja, La
1/5/24;0;Total;26017;Arnedillo;102;26;Rioja, La
1/5/24;10;Total Europa;26017;Arnedillo;95;26;Rioja, La
1/5/24;11;Total Unión Europea;26017;Arnedillo;85;26;Rioja, La
1/5/24;110;Francia;26017;Arnedillo;46;26;Rioja, La
1/5/24;0;Total;26018;Arnedo;297;26;Rioja, La
1/5/24;10;Total Europa;26018;Arnedo;245;26;Rioja, La
1/5/24;11;Total Unión Europea;26018;Arnedo;218;26;Rioja, La
1/5/24;110;Francia;26018;Arnedo;79;26;Rioja, La
1/5/24;0;Total;26019;Arrúbal;89;26;Rioja, La
1/5/24;10;Total Europa;26019;Arrúbal;85;26;Rioja, La
1/5/24;11;Total Unión Europea;26019;Arrúbal;82;26;Rioja, La
1/5/24;0;Total;26020;Ausejo;128;26;Rioja, La
1/5/24;10;Total Europa;26020;Ausejo;110;26;Rioja, La
1/5/24;11;Total Unión Europea;26020;Ausejo;99;26;Rioja, La
1/5/24;0;Total;26021;Autol;124;26;Rioja, La
1/5/24;10;Total Europa;26021;Autol;107;26;Rioja, La
1/5/24;11;Total Unión Europea;26021;Autol;94;26;Rioja, La
1/5/24;0;Total;26023;Badarán;33;26;Rioja, La
1/5/24;10;Total Europa;26023;Badarán;30;26;Rioja, La
1/5/24;0;Total;26024;Bañares;103;26;Rioja, La
1/5/24;10;Total Europa;26024;Bañares;86;26;Rioja, La
1/5/24;11;Total Unión Europea;26024;Bañares;76;26;Rioja, La
1/5/24;0;Total;26034;Briones;122;26;Rioja, La
1/5/24;10;Total Europa;26034;Briones;92;26;Rioja, La
1/5/24;11;Total Unión Europea;26034;Briones;84;26;Rioja, La
1/5/24;0;Total;26036;Calahorra;1098;26;Rioja, La
1/5/24;10;Total Europa;26036;Calahorra;921;26;Rioja, La
1/5/24;11;Total Unión Europea;26036;Calahorra;858;26;Rioja, La
1/5/24;20;Total África;26036;Calahorra;73;26;Rioja, La
1/5/24;30;Total América;26036;Calahorra;89;26;Rioja, La
1/5/24;33;Total Sudamérica;26036;Calahorra;64;26;Rioja, La
1/5/24;103;Bélgica;26036;Calahorra;31;26;Rioja, La
1/5/24;110;Francia;26036;Calahorra;214;26;Rioja, La
1/5/24;115;Italia;26036;Calahorra;41;26;Rioja, La
1/5/24;121;Países Bajos;26036;Calahorra;255;26;Rioja, La
1/5/24;125;Reino Unido;26036;Calahorra;46;26;Rioja, La
1/5/24;126;Alemania;26036;Calahorra;98;26;Rioja, La
1/5/24;131;Suecia;26036;Calahorra;43;26;Rioja, La
1/5/24;228;Marruecos;26036;Calahorra;65;26;Rioja, La
1/5/24;343;Colombia;26036;Calahorra;52;26;Rioja, La
1/5/24;0;Total;26046;Cenicero;184;26;Rioja, La
1/5/24;10;Total Europa;26046;Cenicero;124;26;Rioja, La
1/5/24;11;Total Unión Europea;26046;Cenicero;113;26;Rioja, La
1/5/24;30;Total América;26046;Cenicero;39;26;Rioja, La
1/5/24;110;Francia;26046;Cenicero;41;26;Rioja, La
1/5/24;0;Total;26047;Cervera del Río Alhama;328;26;Rioja, La
1/5/24;10;Total Europa;26047;Cervera del Río Alhama;295;26;Rioja, La
1/5/24;11;Total Unión Europea;26047;Cervera del Río Alhama;290;26;Rioja, La
1/5/24;110;Francia;26047;Cervera del Río Alhama;68;26;Rioja, La
1/5/24;121;Países Bajos;26047;Cervera del Río Alhama;84;26;Rioja, La
1/5/24;131;Suecia;26047;Cervera del Río Alhama;44;26;Rioja, La
1/5/24;0;Total;26048;Cidamón;48;26;Rioja, La
1/5/24;10;Total Europa;26048;Cidamón;36;26;Rioja, La
1/5/24;11;Total Unión Europea;26048;Cidamón;35;26;Rioja, La
1/5/24;0;Total;26049;Cihuri;69;26;Rioja, La
1/5/24;10;Total Europa;26049;Cihuri;61;26;Rioja, La
1/5/24;11;Total Unión Europea;26049;Cihuri;54;26;Rioja, La
1/5/24;0;Total;26050;Cirueña;35;26;Rioja, La
1/5/24;10;Total Europa;26050;Cirueña;35;26;Rioja, La
1/5/24;11;Total Unión Europea;26050;Cirueña;32;26;Rioja, La
1/5/24;0;Total;26051;Clavijo;45;26;Rioja, La
1/5/24;10;Total Europa;26051;Clavijo;35;26;Rioja, La
1/5/24;11;Total Unión Europea;26051;Clavijo;32;26;Rioja, La
1/5/24;0;Total;26054;Cornago;65;26;Rioja, La
1/5/24;10;Total Europa;26054;Cornago;51;26;Rioja, La
1/5/24;11;Total Unión Europea;26054;Cornago;48;26;Rioja, La
1/5/24;0;Total;26056;Cuzcurrita de Río Tirón;89;26;Rioja, La
1/5/24;10;Total Europa;26056;Cuzcurrita de Río Tirón;66;26;Rioja, La
1/5/24;11;Total Unión Europea;26056;Cuzcurrita de Río Tirón;55;26;Rioja, La
1/5/24;0;Total;26058;Enciso;56;26;Rioja, La
1/5/24;10;Total Europa;26058;Enciso;52;26;Rioja, La
1/5/24;11;Total Unión Europea;26058;Enciso;49;26;Rioja, La
1/5/24;110;Francia;26058;Enciso;30;26;Rioja, La
1/5/24;0;Total;26059;Entrena;31;26;Rioja, La
1/5/24;0;Total;26061;Ezcaray;212;26;Rioja, La
1/5/24;10;Total Europa;26061;Ezcaray;181;26;Rioja, La
1/5/24;11;Total Unión Europea;26061;Ezcaray;171;26;Rioja, La
1/5/24;110;Francia;26061;Ezcaray;45;26;Rioja, La
1/5/24;121;Países Bajos;26061;Ezcaray;89;26;Rioja, La
1/5/24;0;Total;26062;Foncea;39;26;Rioja, La
1/5/24;10;Total Europa;26062;Foncea;35;26;Rioja, La
1/5/24;0;Total;26064;Fuenmayor;133;26;Rioja, La
1/5/24;10;Total Europa;26064;Fuenmayor;116;26;Rioja, La
1/5/24;11;Total Unión Europea;26064;Fuenmayor;107;26;Rioja, La
1/5/24;110;Francia;26064;Fuenmayor;30;26;Rioja, La
1/5/24;0;Total;26069;Grañón;78;26;Rioja, La
1/5/24;10;Total Europa;26069;Grañón;68;26;Rioja, La
1/5/24;11;Total Unión Europea;26069;Grañón;60;26;Rioja, La
1/5/24;0;Total;26071;Haro;876;26;Rioja, La
1/5/24;10;Total Europa;26071;Haro;705;26;Rioja, La
1/5/24;11;Total Unión Europea;26071;Haro;542;26;Rioja, La
1/5/24;30;Total América;26071;Haro;143;26;Rioja, La
1/5/24;31;Total América del Norte;26071;Haro;106;26;Rioja, La
1/5/24;33;Total Sudamérica;26071;Haro;37;26;Rioja, La
1/5/24;102;Austria;26071;Haro;37;26;Rioja, La
1/5/24;110;Francia;26071;Haro;125;26;Rioja, La
1/5/24;113;Irlanda;26071;Haro;30;26;Rioja, La
1/5/24;121;Países Bajos;26071;Haro;77;26;Rioja, La
1/5/24;125;Reino Unido;26071;Haro;132;26;Rioja, La
1/5/24;126;Alemania;26071;Haro;96;26;Rioja, La
1/5/24;131;Suecia;26071;Haro;47;26;Rioja, La
